,container_type,source,bib,filled,gsrank,pub_url,author_id,num_citations,url_scholarbib,url_add_sclib,citedby_url,url_related_articles,eprint_url
26,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Export of Objects of Cultural Interest (Control) Order 2003, UK export regulations 105', 'author': ['DM Causa'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': '24 306,307,312 Nigeria, Benin Bronzes, permanent display in Benin 39 city 303 39, Benin Dialogue Group 299-303 03 loan request, British Museum 299 National Comnission for Museums and 18 Monuments [NCMM] 300, 301, 302 restitution of Benin Bronzes 138,299, 300 86'}",False,27,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/artniqul22&section=42,[''],0,/scholar?q=info:hTrhipvXpdIJ:scholar.google.com/&output=cite&scirp=26&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D20%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=hTrhipvXpdIJ&ei=7znGYIrxDYmyyASJmIS4AQ",,,
27,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Trusts Artistic Estates and Collections: Part 1 Charities and Museum Collections', 'author': ['M Wilson'], 'pub_year': '2020', 'venue': 'NA', 'abstract': ""The debate over the British Museum's Elgin marbles and the discussions in France and the United Kingdom over the return of the Benin bronzes are prominent examples. Cultural property restitution claims raise important ethical and practical questions which lead us to""}",False,28,https://academic.oup.com/tandt/article-abstract/26/4/377/5819626,[''],0,/scholar?q=info:okMyZ_3gYpIJ:scholar.google.com/&output=cite&scirp=27&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D20%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=okMyZ_3gYpIJ&ei=7znGYIrxDYmyyASJmIS4AQ",,,
28,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Should museums return their colonial artefacts?', 'author': ['T Hunt'], 'pub_year': '2019', 'venue': 'The Guardian', 'abstract': ""of the colonial heritage,” Taco Dibbits, the Rijksmuseum's director, told the Dutch newspaper Trouw as he opened talks on the restitution of colonial  to return all artefacts within its collection identified as stolen during the colonial era – starting with 139 Benin bronzes, eligible for""}",False,29,https://kepu.pw/205-content.pdf,[''],14,/scholar?q=info:bH8ai0kVrqUJ:scholar.google.com/&output=cite&scirp=28&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D20%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=bH8ai0kVrqUJ&ei=7znGYIrxDYmyyASJmIS4AQ","/scholar?cites=11938503067816329068&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:bH8ai0kVrqUJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://kepu.pw/205-content.pdf
29,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Commentary on the UNIDROIT Convention on Stolen and Illegally Exported Cultural Objects', 'author': ['C Renfrew'], 'pub_year': '1998', 'venue': 'NA', 'abstract': 'State where the object ends up. It therefore avoids the great restitution issues concerning such famous cases as the Benin bronzes, the Elgin marbles, the head of Nefertiti, and the Venus de Milo. For those who, like the present'}",False,30,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/artniqul3&section=16,[''],1,/scholar?q=info:Y6FyJHNDtZMJ:scholar.google.com/&output=cite&scirp=29&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D20%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Y6FyJHNDtZMJ&ei=7znGYIrxDYmyyASJmIS4AQ","/scholar?cites=10643487456171827555&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:Y6FyJHNDtZMJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
30,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'BENIN TO CHICAGO: IN THE UNIVERSAL MUSEUM?', 'author': ['D Gill'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': 'The British Museum which has some 700 Benin Bronzes refuses to consider such requests and responds  they realized that they are not the rightful owner, it should be returned to Benin  of the artefacts to be exhibited in Chicago next year include finely cast bronze figures, altar'}",False,31,http://jastoy.plus.com/pdf/from%20benin%20to%20chicago%20-%20%20in%20the%20universal%20museum.pdf,['801GFPcAAAAJ'],0,/scholar?q=info:kTYnqOBiNFYJ:scholar.google.com/&output=cite&scirp=30&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=kTYnqOBiNFYJ&ei=8TnGYMudFIO5yQSNn5aoAQ",,"/scholar?q=related:kTYnqOBiNFYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://jastoy.plus.com/pdf/from%20benin%20to%20chicago%20-%20%20in%20the%20universal%20museum.pdf
31,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Precious Artefacts versus 'Dusty Files'"", 'author': ['M Banton'], 'pub_year': '2018', 'venue': 'The Round Table', 'abstract': ""has drawn attention to the Benin Bronzes, also in the British Museum. The Victoria and Albert Museum, London, has opened a display of Ethiopian treasures 'seized' by the British army in 1868. Its director suggests that they might be loaned to Ethiopia, but that restitution is not""}",False,32,https://www.tandfonline.com/doi/full/10.1080/00358533.2018.1476097,[''],3,/scholar?q=info:V1Q-bN9m5nUJ:scholar.google.com/&output=cite&scirp=31&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=V1Q-bN9m5nUJ&ei=8TnGYMudFIO5yQSNn5aoAQ","/scholar?cites=8495590856860783703&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:V1Q-bN9m5nUJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
32,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Rapid Response Restitution', 'author': ['C Deliss'], 'pub_year': '2020', 'venue': 'Multitudes', 'abstract': 'African art, religious studies or anthropology. However, rather than focus exclusively on iconic art objects, Rapid Response Restitution could offer an alternative to the Benin Bronze Syndrome that pervades the rhetoric of returns'}",False,33,https://www.cairn-int.info/article-E_MULT_078_0185--rapid-response-restitution.htm,[''],0,/scholar?q=info:kVNha0rZ8OYJ:scholar.google.com/&output=cite&scirp=32&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=kVNha0rZ8OYJ&ei=8TnGYMudFIO5yQSNn5aoAQ",,,https://www.cairn-int.info/article-E_MULT_078_0185--rapid-response-restitution.htm
33,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""British Museum'has head in sand'over return of artefacts"", 'author': ['L Bakare'], 'pub_year': '2019', 'venue': 'The Guardian', 'abstract': 'The authors of an influential report on colonial-era artefacts, which recommended a restitution programme to transfer hundreds of items from  African museums– proposed by the British Museum and other major European institutions in the case of the Benin bronzes, which were'}",False,34,http://www.gooriweb.org/museums/guardian21jun2019.pdf,[''],4,/scholar?q=info:Q9yuS-97r4QJ:scholar.google.com/&output=cite&scirp=33&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Q9yuS-97r4QJ&ei=8TnGYMudFIO5yQSNn5aoAQ","/scholar?cites=9560996801628003395&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:Q9yuS-97r4QJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
34,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Culture, Corruption, Politics National Museum of Unity Enugu and the Struggle for the Survival of Cultural Institutions in Nigeria', 'author': ['O Nwafor'], 'pub_year': '2010', 'venue': 'Critical Interventions', 'abstract': 'bone of contention between Benin National Congress (BNC), the Nigerian government, and Benin museum officials  for Art Research, a few weeks after the theft listed the eight bronzes and their  On April 18 1993, eight terracotta and two bronze heads were taken from the Main'}",False,35,https://www.tandfonline.com/doi/pdf/10.1080/19301944.2010.10781391,[''],2,/scholar?q=info:YTHShZeJDckJ:scholar.google.com/&output=cite&scirp=34&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=YTHShZeJDckJ&ei=8TnGYMudFIO5yQSNn5aoAQ","/scholar?cites=14487386860198965601&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:YTHShZeJDckJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
35,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The Return of Cultural Treasures', 'author': ['RE Bieder'], 'pub_year': '1991', 'venue': 'NA'}",False,36,,[''],0,/scholar?q=info:-UwawnPd7XsJ:scholar.google.com/&output=cite&scirp=35&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=-UwawnPd7XsJ&ei=8TnGYMudFIO5yQSNn5aoAQ",,,
36,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Enlightenment museums: universal or merely global?', 'author': [""M O'Neill""], 'pub_year': '2004', 'venue': 'museum and society', 'abstract': 'In the entry on Benin in the 1911 edition of the Encylopaedia Britannica, there is no reference to the bronzes  The bronze castings by the cire perdue process, and the cups and horns of ivory elaborately carved which were produced by the natives of Guinea after their'}",False,37,https://journals.le.ac.uk/ojs1/index.php/mas/article/view/49,[''],74,/scholar?q=info:oIqfb4Q3DMEJ:scholar.google.com/&output=cite&scirp=36&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=oIqfb4Q3DMEJ&ei=8TnGYMudFIO5yQSNn5aoAQ","/scholar?cites=13910554390988556960&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:oIqfb4Q3DMEJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://journals.le.ac.uk/ojs1/index.php/mas/article/download/49/71
37,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Beyond Property. A Reflection on the Value of Restitution of Looted Cultural Objects', 'author': ['W Veraart'], 'pub_year': '2019', 'venue': '… on the Value of Restitution of Looted Cultural Objects …', 'abstract': 'If one cannot awaken the dead, the restitution of the cultural object may reconnect the living heirs (descendants) with a history which  Reflecting on the current predicament of the so-called Benin Bronzes – the thousands of invaluable royal and sacred objects looted by British'}",False,38,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3524852,[''],0,/scholar?q=info:kmVNrRUe9JMJ:scholar.google.com/&output=cite&scirp=37&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=kmVNrRUe9JMJ&ei=8TnGYMudFIO5yQSNn5aoAQ",,"/scholar?q=related:kmVNrRUe9JMJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://research.vu.nl/files/110245679/SSRN_id3524852_5_.pdf
38,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The Parthenon marbles and the politics of restitution', 'author': ['R Browning'], 'pub_year': '1983', 'venue': 'NA', 'abstract': 'Bronzes, masks, carved ivories and other objects from the loot of Benin are to be found in many of the major museums of  Yet not a single product of this unique culture remained in Benin itself, until a few years ago when the Nigerian government bought a bronze head, a'}",False,39,https://www.repository.cam.ac.uk/bitstream/handle/1810/278321/ARC_02-1_Commentary_Browning.pdf?sequence=1,[''],0,/scholar?q=info:r4FtdNGn93wJ:scholar.google.com/&output=cite&scirp=38&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=r4FtdNGn93wJ&ei=8TnGYMudFIO5yQSNn5aoAQ",,,https://www.repository.cam.ac.uk/bitstream/handle/1810/278321/ARC_02-1_Commentary_Browning.pdf?sequence=1
39,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Imperialism, art and restitution', 'author': ['JO Haley'], 'pub_year': '2006', 'venue': 'NA', 'abstract': 'Page 1. I Imperialism, Art and Page 2. 1 view from the universal museum James Cuno Like land trusts or centers for the preservation of endangered species, muse- ums are entrusted with the responsibility of preserving things'}",False,40,https://books.google.com/books?hl=en&lr=&id=vfJAufZcvpUC&oi=fnd&pg=PA15&dq=benin+bronzes+restitution&ots=ZlspKGEkUt&sig=ZDx5etzYDLrEKH-AI-IO0ON8a54,[''],95,/scholar?q=info:DfXOUZmV_kQJ:scholar.google.com/&output=cite&scirp=39&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D30%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=DfXOUZmV_kQJ&ei=8TnGYMudFIO5yQSNn5aoAQ","/scholar?cites=4971575524398658829&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:DfXOUZmV_kQJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.researchgate.net/profile/Margaret_Bruchac/publication/268510567_NAGPRA_From_the_Middle_Distance_Legal_Puzzles_and_Unintended_Consequences/links/546dde490cf2a7492c560ca0.pdf
40,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""From Objects of Enlightenment to Objects of Apology: Why You Can't Make Amends for the Past by Plundering the Present'"", 'author': ['T Jenkins'], 'pub_year': '2018', 'venue': '… Historical Reputations: University, Museums and the …', 'abstract': ""2016 4 'Cambridge University agrees to remove Benin Bronze cockerel from the dining hall at Jesus  From an anti-imperial [sic] perspective, I believe that the starting point must be restitution  If we take the two cases of the Parthenon marbles and the Benin bronzes, both subject""}",False,41,https://www.jstor.org/stable/pdf/j.ctv512v68.13.pdf,[''],1,/scholar?q=info:tPZURIryXTYJ:scholar.google.com/&output=cite&scirp=40&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D40%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=tPZURIryXTYJ&ei=8znGYM70I9iR6rQP0KKB2Ak","/scholar?cites=3917553926548027060&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:tPZURIryXTYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
41,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Who Owns African Art? Envisioning a Legal Framework for the Restitution of African Cultural Heritage', 'author': ['C Gates'], 'pub_year': '2019', 'venue': ""Int'l Comp., Policy & Ethics L. Rev."", 'abstract': 'happened in Benin during an 1897 British military expedition looting thousands of bronze statutes from  news/828549/musee-du-quai-branly-as-ally-in-quest-for-restitution-of- afr  8 Sarah Cascone, Benin Bronzes Looted by the British Returned to Nigeria, ARTNET NEWS (June'}",False,42,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/icpelr3&section=31,[''],0,/scholar?q=info:DwL2rq-zgoEJ:scholar.google.com/&output=cite&scirp=41&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D40%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=DwL2rq-zgoEJ&ei=8znGYM70I9iR6rQP0KKB2Ak",,"/scholar?q=related:DwL2rq-zgoEJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
42,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Plea for a more systematic, comparative, international and long-term approach to restitution, provenance research and the historiography of collections', 'author': ['L Förster'], 'pub_year': '2016', 'venue': '… (Hg.): Positioning Ethnological Museums in the 21st …', 'abstract': 'Secondly, compared to restitution, repatriation has turned out to be a relatively consensual field of engagement  has pro- gressed much more in comparison to the debate on arte- facts to be returned, which has mostly revolved around looted art like the Benin “bronzes” 9 and'}",False,43,https://www.academia.edu/download/47970552/2016_Plea_for_a_more_systematic_..._provenance_research.pdf,[''],7,/scholar?q=info:o6V4Gjuy_BEJ:scholar.google.com/&output=cite&scirp=42&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D40%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=o6V4Gjuy_BEJ&ei=8znGYM70I9iR6rQP0KKB2Ak","/scholar?cites=1296106759692789155&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:o6V4Gjuy_BEJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.academia.edu/download/47970552/2016_Plea_for_a_more_systematic_..._provenance_research.pdf
43,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Suitcases of rubbish on the beaches of Europe: Toward an end of world weariness', 'author': ['H Grace'], 'pub_year': '2018', 'venue': 'Eyeline', 'abstract': ""story of 'stolen property' that is central to the post-war German project of restitution  u-in-u.com/documenta/2017/documenta-14- kassel/06-neue-galerie/benin-bronzes/ 2. The Canon, named after the Greek sculptor Polykleitos who specialised in masterly bronze figures of""}",False,44,https://search.informit.com.au/documentSummary;dn=080574672537043;res=IELHSS,['xoie-QYAAAAJ'],0,/scholar?q=info:cRN1Sv1O-y8J:scholar.google.com/&output=cite&scirp=43&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D40%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=cRN1Sv1O-y8J&ei=8znGYM70I9iR6rQP0KKB2Ak",,,
44,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Unraveling history: return of African cultural objects repatriated and looted in colonial times', 'author': ['F Shyllon'], 'pub_year': '2010', 'venue': 'Cultural Heritage Issues', 'abstract': '9 E. Eyo, “Nigeria, ” in Return and Restitution of Cultural Property: Viewpoints, 31 MUSEUM (UNESCO  It is important to point out that the Benin bronzes are not merely cultural objects but  The 160 bronze heads taken away by the Benin punitive expedition amongst other items'}",False,45,https://brill.com/downloadpdf/book/9789004189928/Bej.9789004160361.i-466_007.pdf,[''],8,/scholar?q=info:sWJ_KM7PZ4wJ:scholar.google.com/&output=cite&scirp=44&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D40%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=sWJ_KM7PZ4wJ&ei=8znGYM70I9iR6rQP0KKB2Ak","/scholar?cites=10117283572260758193&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:sWJ_KM7PZ4wJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
