,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
103,al araujo,2,araujo,"GreaterEuropean,WestEuropean,Hispanic",0.005463071,0.26198837,0.0021569375,0.010793156,0.003397001,0.00944147,0.00094102864,0.0041420483,0.041833535,0.0007756585,0.6368673,0.022123162,7.732744e-05,Non-African
88,aa adewumi,2,adewumi,"GreaterAfrican,Africans",0.00046945864,0.00033338944,0.018941661,0.7527079,0.08191787,0.09505267,0.002090231,0.011594756,0.00893483,0.014005165,0.002798678,0.010461701,0.00069165556,African
7,a breton,2,breton,"GreaterEuropean,British",0.0046171853,0.002970819,0.0007636967,0.003161914,0.0007294622,0.8542038,0.0030151575,0.039959073,0.062323473,0.0026060068,0.011878473,0.006290181,0.007480593,Non-African
755,mc gonzalez-prats,1,gonzalez-prats,"GreaterEuropean,EastEuropean",0.0057229353,0.0041328943,0.0038276426,0.015223091,0.13641423,0.07126083,0.42909452,0.08800412,0.032747474,0.0056468803,0.009917844,0.19225685,0.0057507087,Non-African
754,mc gamberini,1,gamberini,"GreaterEuropean,WestEuropean,Italian",0.000110949906,0.00014740475,0.000418189,0.0006372967,9.404727e-05,0.003533929,0.00035311966,0.00045561354,0.0061371983,0.00040182454,0.011494919,0.97610885,0.00010673286,Non-African
761,mg anderson,1,anderson,"GreaterEuropean,British",0.00096043694,0.0027006054,0.0013392568,0.006829529,0.0025942964,0.76703686,0.003645611,0.030718414,0.0900473,0.011320328,0.016149482,0.015503822,0.051154103,Non-African
756,me montle,1,montle,"GreaterEuropean,British",0.0046559353,0.0068734577,0.011145796,0.023448728,0.0010145396,0.80842936,0.008811154,0.04021652,0.043868195,0.0077951616,0.02058198,0.012569066,0.01059008,Non-African
757,me plante,1,plante,"GreaterEuropean,WestEuropean,Hispanic",0.0065458873,0.0044284128,0.009099063,0.0084029,0.0028204545,0.07196604,0.009528957,0.021735698,0.28153408,0.017946092,0.44448468,0.11477991,0.0067278338,Non-African
753,mc durkee,1,durkee,"Asian,IndianSubContinent",0.014566254,0.00015402118,0.6538164,0.0029414415,0.18273988,0.088506475,0.0028282318,0.0118185645,0.013755662,0.0019324572,0.013508216,0.0022506663,0.011181672,Non-African
758,me snodgrass,1,snodgrass,"GreaterEuropean,British",0.0023791464,0.0013826165,0.0010492002,0.0018801806,0.0027116437,0.9377372,0.0014024981,0.031460237,0.00866516,0.0023750092,0.0045281295,0.0022967125,0.002132228,Non-African
759,me straumanis,1,straumanis,"GreaterEuropean,WestEuropean,Italian",0.0083902385,0.0013244849,0.0050661154,0.022701051,0.0090415,0.19913712,0.15453154,0.14416115,0.052178327,0.117596224,0.023147922,0.24442644,0.01829795,Non-African
760,mf rarey,1,rarey,"GreaterEuropean,WestEuropean,French",0.022879688,0.0014082491,0.15358762,0.03681137,0.05862793,0.20375438,0.016957391,0.09576031,0.22337301,0.0023078737,0.15830046,0.024432722,0.0017990596,Non-African
752,mc cunha,1,cunha,"GreaterEuropean,WestEuropean,Hispanic",0.004413169,0.0022546344,0.1869221,0.049740575,0.02072876,0.10016496,0.0123881,0.005654531,0.023867594,0.006097844,0.51547515,0.07036658,0.001925975,Non-African
763,mgm lambert,1,lambert,"GreaterEuropean,British",0.0059315357,0.0028260031,0.005676374,0.0020121115,0.0019963274,0.51979667,0.018108554,0.053489506,0.31890675,0.018309532,0.025780508,0.018806133,0.008359945,Non-African
762,mg stanard,1,stanard,"GreaterEuropean,British",0.006701613,0.0019937435,0.00030587148,0.00023714852,0.00022885852,0.7703735,0.0016511036,0.011817255,0.17667793,0.005262582,0.007922113,0.014451706,0.0023764898,Non-African
750,mc ball,1,ball,"GreaterEuropean,British",0.0026793021,0.0012386906,0.027897073,0.010813184,0.014582798,0.817583,0.014204089,0.03339563,0.030260708,0.015626827,0.014895251,0.008180654,0.008642767,Non-African
764,mh lima,1,lima,"GreaterEuropean,WestEuropean,Hispanic",0.0051527205,0.00053964084,0.000603554,0.02131885,0.0013724903,0.0010687457,0.00082296855,0.0022080163,0.01750837,0.00026727587,0.9324652,0.015179246,0.001492909,Non-African
765,mh mai,1,mai,"Asian,GreaterEastAsian,EastAsian",0.8948033,0.06212826,0.01478391,0.001184364,0.0016690593,0.0035909486,0.0011987655,0.0013881371,0.0081396885,0.0017518619,0.0021877014,0.0032062859,0.0039676502,Non-African
766,mj reppas,1,reppas,"GreaterEuropean,WestEuropean,Hispanic",0.0008789539,0.001111688,0.082039095,0.016264416,0.034609973,0.043228336,0.011371402,0.064427696,0.042323746,0.045798823,0.63519716,0.02009646,0.0026522311,Non-African
767,mk gallery,1,gallery,"GreaterEuropean,British",0.0039939047,0.0018444624,0.013234595,0.005813245,0.008036628,0.764814,0.006958894,0.028843751,0.11771337,0.002620472,0.020791117,0.024490045,0.00084551447,Non-African
768,ml bastian,1,bastian,"Asian,IndianSubContinent",0.004226612,0.002243182,0.46942365,0.01500586,0.07752858,0.1851,0.035757925,0.056729954,0.060653605,0.0071845106,0.06144253,0.019440394,0.005263147,Non-African
769,mm kersel,1,kersel,"GreaterEuropean,Jewish",0.0044612335,0.0006960514,0.012398946,0.04777285,0.024169056,0.17985009,0.12723184,0.3143579,0.107031874,0.07257793,0.07605236,0.010052484,0.023347346,Non-African
770,mo aguilera,1,aguilera,"GreaterEuropean,WestEuropean,Hispanic",0.0005016264,0.00511129,0.0005401814,0.014820522,0.00086468726,0.014801531,0.006463381,0.014620736,0.043707594,0.0007843675,0.7185111,0.1792301,4.2936754e-05,Non-African
771,mp brown,1,brown,"GreaterEuropean,British",0.003820107,0.0039569247,0.0030355754,0.0026089468,0.00292851,0.8819096,0.0011844177,0.07057167,0.0069589927,0.000839033,0.014516503,0.0036904672,0.003979282,Non-African
772,mp bueno,1,bueno,"GreaterEuropean,WestEuropean,Hispanic",0.0022047113,0.0041444325,0.00093308976,0.022661157,0.0062542195,0.011877838,0.0027714805,0.014701546,0.03427506,0.0041349735,0.87317693,0.021506079,0.001358488,Non-African
751,mc calafat,1,calafat,"GreaterEuropean,WestEuropean,Italian",0.0010990577,0.0015375033,0.0007559561,0.005421546,0.07424437,0.15653971,0.009829215,0.03201404,0.11680631,0.016287742,0.061171617,0.522717,0.0015759355,Non-African
749,mc annequin,1,annequin,"GreaterEuropean,WestEuropean,French",0.007866837,0.01839046,0.024945183,0.009982855,0.0050900374,0.10104104,0.0135375075,0.0052245697,0.73582715,0.0035108817,0.037107587,0.03622119,0.0012548083,Non-African
774,mr hoffman,1,hoffman,"GreaterEuropean,Jewish",0.0010401086,0.005477773,9.469709e-05,0.0019480288,0.0013400472,0.07692284,0.06732208,0.6513472,0.06351615,0.08441184,0.019305075,0.013340165,0.013933969,Non-African
733,m pule,1,pule,"GreaterEuropean,British",0.052613746,0.003547465,0.023831174,0.037645206,0.010657792,0.69885015,0.017500198,0.049810186,0.03894396,0.0070866295,0.02280798,0.0274839,0.009221602,African
720,m masurovsky,1,masurovsky,"GreaterEuropean,EastEuropean",0.00018676024,0.0006397609,0.00069351145,0.00056466454,0.000533811,0.017296478,0.66640466,0.27456078,0.007992453,0.0022695991,0.024538511,0.003975341,0.00034369077,Non-African
721,m matera,1,matera,"GreaterEuropean,WestEuropean,Hispanic",0.005387266,0.02686297,0.04151318,0.15519945,0.029680405,0.03948935,0.01225279,0.019045142,0.02731279,0.0070725363,0.37437075,0.2580928,0.0037205599,African
722,m mead,1,mead,"GreaterEuropean,British",0.0024453108,0.008166388,0.0035250646,0.0073144822,0.005246418,0.8832219,0.0034054646,0.032871872,0.013895541,0.0020308835,0.026311666,0.008217178,0.0033479105,Non-African
723,m mockery,1,mockery,"GreaterEuropean,British",0.0045172027,0.0013821565,0.02687851,0.0058385185,0.006367814,0.8851629,0.0020664306,0.0142738875,0.029614717,0.0069495845,0.008300626,0.0071188486,0.0015288161,Non-African
45,a malraux,1,malraux,"GreaterEuropean,WestEuropean,French",0.009360138,0.00047366472,0.0896308,0.021186382,0.0035726824,0.18680151,0.015784828,0.042243738,0.53847337,0.01075199,0.061872516,0.017193794,0.0026545378,Non-African
725,m murphy,1,murphy,"GreaterEuropean,British",0.011581971,0.0017843761,0.011916217,0.009403226,0.007857215,0.8914499,0.0027289279,0.017978465,0.021642689,0.0023960806,0.010914406,0.008595855,0.0017505843,Non-African
726,m newitt,1,newitt,"GreaterEuropean,British",0.008214233,0.002879463,0.0051337434,0.0020389417,0.009332268,0.8340502,0.004437365,0.102099754,0.011641923,0.0007881513,0.012001322,0.0043732557,0.003009495,Non-African
44,a loyau,1,loyau,"GreaterEuropean,WestEuropean,French",0.00057299447,0.00051307015,0.0016610731,0.00037225225,0.0041634133,0.043467976,0.00703402,0.0206979,0.83701587,0.015159239,0.055834126,0.011867233,0.0016407802,Non-African
728,m okediji,1,okediji,"Asian,GreaterEastAsian,Japanese",0.009329444,0.5460131,0.02151526,0.39464912,0.0098486245,0.00969479,0.0012576631,0.002353055,0.004530976,1.5854828e-05,0.00054994476,0.00018305978,5.8999365e-05,African
43,a logvin,1,logvin,"GreaterEuropean,Jewish",0.0052147675,0.01410535,0.0014860803,0.011376795,0.009878681,0.10632659,0.16392943,0.25909522,0.036068656,0.1250575,0.0129066,0.009090977,0.2454633,Non-African
730,m pandilovski,1,pandilovski,"GreaterEuropean,EastEuropean",0.00031777905,0.00038390481,0.0015790471,0.00199408,0.0020659552,0.014309825,0.75886333,0.104696475,0.034340616,0.014151537,0.042680617,0.01993542,0.0046814787,Non-African
731,m pavis,1,pavis,"GreaterEuropean,British",0.0022774274,0.0026890936,0.037346218,0.031125827,0.006879889,0.58958906,0.010048495,0.108871594,0.06866974,0.007168861,0.08558406,0.048858784,0.0008909268,Non-African
732,m pierre,1,pierre,"GreaterEuropean,WestEuropean,French",0.0014419373,0.00014099397,0.0004905724,0.00087741535,0.00018397659,0.032838594,0.0026187766,0.000955044,0.89387447,0.0002780861,0.046828467,0.018328356,0.0011432648,Non-African
42,a lester,1,lester,"GreaterEuropean,British",0.0030244158,0.0025423567,0.0036172257,0.004860498,0.0034284098,0.7175877,0.012482839,0.18587765,0.027614437,0.007876117,0.0134336585,0.013266602,0.0043880465,Non-African
748,ma drumbl,1,drumbl,"GreaterEuropean,Jewish",0.003829747,0.0054494166,0.022852963,0.045814972,0.013948882,0.19353712,0.14508815,0.30453783,0.014426529,0.043173596,0.055491276,0.1097144,0.04213507,Non-African
735,m rukuni,1,rukuni,"Asian,GreaterEastAsian,Japanese",0.0026033416,0.64008343,0.066576526,0.14332643,0.07789148,0.019992156,0.0043263314,0.015145717,0.012449788,0.001048173,0.0070689875,0.008959619,0.0005280522,African
736,m simpson,1,simpson,"GreaterEuropean,British",0.00024754886,0.00065010175,0.0006832156,0.0078691505,0.0006395835,0.9133482,0.00079828326,0.027305277,0.020105788,0.00095536537,0.00944403,0.00776283,0.0101905735,Non-African
41,a lazari,1,lazari,"GreaterEuropean,WestEuropean,Italian",0.0013768049,0.0013995958,0.021684425,0.086088374,0.24752294,0.02281359,0.0061700535,0.07683966,0.048440978,0.00860549,0.1893759,0.2835512,0.006131011,Non-African
738,m smart,1,smart,"GreaterEuropean,British",0.014510706,0.0048753168,0.00078108656,0.0015759185,0.0025711176,0.79655635,0.009980865,0.06575577,0.07124329,0.008492376,0.011788449,0.0075099133,0.004358957,Non-African
739,m smith,1,smith,"GreaterEuropean,British",0.0025730792,0.0041091386,0.0022330591,0.0053758896,0.0028027182,0.93060255,0.0009448234,0.015394839,0.015283785,0.0019486102,0.012589142,0.003485974,0.0026564354,Non-African
740,m sweden,1,sweden,"GreaterEuropean,WestEuropean,Nordic",0.027120885,0.0020417236,0.008433061,0.015956806,0.14309745,0.19136389,0.012133954,0.034260504,0.061067548,0.03992358,0.021004789,0.006852625,0.4367432,Non-African
741,m therasse,1,therasse,"GreaterEuropean,WestEuropean,French",0.004655767,0.0010164423,0.04231068,0.043135453,0.0019193982,0.34569144,0.002379419,0.015563934,0.40407097,0.040068496,0.049462315,0.03373652,0.015989186,Non-African
742,m twitchin,1,twitchin,"GreaterEuropean,British",0.00037143167,0.00068185094,0.00033800522,0.00024960857,0.00056420633,0.9410778,0.016365197,0.0134954695,0.012824174,0.0026660792,0.0070031905,0.0015025198,0.0028604367,Non-African
743,m valentin,1,valentin,"GreaterEuropean,WestEuropean,French",0.0006027888,0.0005107537,0.003322001,0.0021445486,0.0067820735,0.07177156,0.10779882,0.019322926,0.6743699,0.017583484,0.028039344,0.05853104,0.009220862,Non-African
744,m von oswald,1,von oswald,"GreaterEuropean,WestEuropean,Germanic",0.002071558,0.008192583,0.009101658,0.00052627636,0.004130616,0.07674563,0.13793615,0.1085288,0.05897831,0.39450413,0.018985065,0.038950484,0.14134878,Non-African
745,m weller,1,weller,"GreaterEuropean,British",0.0060008266,0.0034792146,0.017197428,0.0146298,0.0045274175,0.43297687,0.018216189,0.30831534,0.060931247,0.0555562,0.058523413,0.011466908,0.008179227,Non-African
40,a layiwola,1,layiwola,"GreaterAfrican,Africans",0.0005431949,0.00031746042,0.01488912,0.78605336,0.099731565,0.038706567,0.007589306,0.004952248,0.02492581,0.0007316202,0.009711875,0.011407548,0.0004403802,African
747,ma bonilla,1,bonilla,"GreaterEuropean,WestEuropean,Hispanic",0.00041473052,0.0031925722,0.013346219,0.011006508,0.005948227,0.04387431,0.0015774284,0.01429795,0.032032248,0.0032367425,0.50111145,0.36895114,0.0010104851,Non-African
773,mpj aganbi,1,aganbi,"GreaterAfrican,Africans",0.01074797,0.0068055536,0.0018165043,0.38401783,0.0109292865,0.35253793,0.014048757,0.13905808,0.017369159,0.009481815,0.016904127,0.033523332,0.002759724,African
776,mr picavet,1,picavet,"GreaterEuropean,WestEuropean,French",0.0005872954,0.00022070095,0.00038044274,0.0012305321,0.0014750129,0.07207562,0.003521859,0.02430952,0.81734866,0.0013530394,0.03515402,0.04157203,0.0007711453,Non-African
775,mr martin,1,martin,"GreaterEuropean,British",0.001148714,0.001756666,0.023729002,0.0019233385,0.0025147737,0.70935464,0.008584293,0.008822321,0.19169068,0.0030757335,0.0153688975,0.026637487,0.0053934366,Non-African
806,o alberti,1,alberti,"GreaterEuropean,WestEuropean,Italian",0.00020856042,0.0004822983,0.00086082966,0.0013013855,0.0030024897,0.030774886,0.004906886,0.04914908,0.08713139,0.0062115067,0.33636355,0.47828206,0.0013251718,Non-African
808,o hind,1,hind,"GreaterEuropean,British",0.009518477,0.0026547026,0.01949059,0.0021670319,0.0027634106,0.71172583,0.014534698,0.07006047,0.040116213,0.014104312,0.012830584,0.008752415,0.091281265,Non-African
809,o le monument,1,le monument,"GreaterEuropean,WestEuropean,French",0.00047569454,0.00019192972,0.00051671645,0.00018230228,0.0006992534,0.06657384,0.00022441064,0.0014016445,0.9160251,0.000700981,0.010765144,0.0018826658,0.0003603188,Non-African
810,o maduakor,1,maduakor,"Asian,GreaterEastAsian,EastAsian",0.79696566,0.0012866752,0.005641548,0.15494652,0.0027553325,0.014964229,0.009829463,0.0037497217,0.0016273696,0.00016452723,0.00527526,0.0018410578,0.00095263525,African
811,o meyer,1,meyer,"GreaterEuropean,Jewish",0.009335412,0.0071569476,0.0051069143,0.02796196,0.011610376,0.23451306,0.032679085,0.36749575,0.06472571,0.14511889,0.06591591,0.009132626,0.019247334,Non-African
812,o nao,1,nao,"Asian,GreaterEastAsian,EastAsian",0.6853804,0.2768069,0.025576761,0.0008954459,0.0018844744,0.00315561,0.00074661773,0.0012011072,0.0010877447,1.892743e-05,0.0012829165,0.0016479763,0.00031513517,Non-African
813,o ndibe,1,ndibe,"GreaterAfrican,Africans",0.0007709097,0.004081145,0.00015700235,0.95675063,0.010613163,0.002771658,0.00067306013,0.006350214,0.0076439776,0.0018805502,0.0023394497,0.0019173948,0.00405088,African
814,o nwafor,1,nwafor,"GreaterAfrican,Africans",0.004743375,5.9515455e-06,0.0019163643,0.9050698,0.0014756671,0.08245795,0.0009773211,0.0013400258,0.0013324354,5.9664944e-05,0.00020894599,0.00025375705,0.00015864424,African
815,o nwakanma,1,nwakanma,"GreaterAfrican,Africans",2.1788368e-05,2.9709643e-06,0.00022752838,0.9963251,6.489259e-05,0.0020371496,0.00062676397,0.0001904524,9.3154646e-05,7.233882e-05,7.495251e-05,0.00023180299,3.1032112e-05,African
816,o zabalueva,1,zabalueva,"GreaterEuropean,EastEuropean",2.5249605e-05,4.39275e-05,8.781056e-05,0.00022926719,0.0059079975,0.001102449,0.95141923,0.013503719,0.0054958523,7.329861e-05,0.013936733,0.007964168,0.00021044358,Non-African
817,ob agbaka,1,agbaka,"GreaterAfrican,Africans",0.0010774903,0.0011316915,6.074223e-05,0.993419,4.5824327e-05,0.0028546376,0.00033387032,0.00019250895,0.00050205283,6.5013296e-06,0.00023465847,0.00013870475,2.1929613e-06,African
818,oe orisakwe,1,orisakwe,"GreaterAfrican,Africans",0.0027587928,0.00042654737,0.010279268,0.9097326,0.0039754566,0.024454746,0.0014525012,0.0024279866,0.013505039,0.0011486061,0.005136461,0.024123842,0.0005782802,African
819,oj afeagbokhai,1,afeagbokhai,"GreaterEuropean,British",0.1211963,0.0011750497,0.00924057,0.25606495,0.025211558,0.513017,0.02359855,0.014225745,0.009104654,0.007930016,0.01605589,0.0031598494,1.9908746e-05,African
820,om osiki,1,osiki,"Asian,GreaterEastAsian,Japanese",0.025208639,0.37037775,0.005930162,0.18868871,0.027024573,0.2228107,0.0069808117,0.024855748,0.025467806,0.0013196744,0.016484024,0.083832435,0.0010189993,African
821,oo oguibe,1,oguibe,"GreaterEuropean,British",0.0027679289,0.21437557,0.00026345358,0.3074237,0.0019877278,0.3732774,9.138369e-05,0.0057673356,0.052201405,0.00050380384,0.02167809,0.019063657,0.0005985635,African
822,oo shyllon,1,shyllon,"GreaterEuropean,British",0.008621999,0.0010877287,0.006635435,0.0020807069,8.110223e-05,0.9457285,0.0011859281,0.003937417,0.022419296,0.00018204113,0.006528333,0.00075563084,0.00075589,African
823,op gosselain,1,gosselain,"GreaterEuropean,WestEuropean,French",0.000499915,0.0014360875,0.053463854,0.0011160937,0.0026329667,0.26221603,0.055246036,0.08667462,0.48996887,0.020945035,0.016765412,0.0029618095,0.0060732984,Non-African
824,p abrams,1,abrams,"GreaterEuropean,Jewish",0.008847557,0.003496883,0.0048117717,0.0040611215,0.036206774,0.2395199,0.014362345,0.6365517,0.019721096,0.018574502,0.0078117996,0.0034724488,0.0025621185,Non-African
825,p anderson,1,anderson,"GreaterEuropean,British",0.00096043694,0.0027006054,0.0013392568,0.006829529,0.0025942964,0.76703686,0.003645611,0.030718414,0.0900473,0.011320328,0.016149482,0.015503822,0.051154103,Non-African
826,p basil,1,basil,"Asian,IndianSubContinent",0.00093789154,0.0021768608,0.3856954,0.047149,0.26560745,0.023851786,0.04690093,0.08912319,0.053041123,0.005080625,0.045381416,0.031256154,0.0037981966,Non-African
827,p basu,1,basu,"Asian,IndianSubContinent",0.0020562974,0.033663087,0.8498069,0.0035604797,0.029262021,0.019715883,0.0009579356,0.0021031736,0.0093267,0.00071784353,0.03545873,0.01321319,0.00015780356,Non-African
828,p birnbaum,1,birnbaum,"GreaterEuropean,Jewish",0.0014223345,0.00020178802,0.0003421123,0.0008653229,0.0030921567,0.08298889,0.028290654,0.7965744,0.013495081,0.052456617,0.008256831,0.0017664038,0.010247335,Non-African
35,a herman,1,herman,"GreaterEuropean,Jewish",0.0019492818,0.0010108821,0.0045244987,0.002773515,0.005715435,0.33312488,0.027803998,0.5003151,0.042956468,0.038017582,0.023850426,0.006824082,0.01113379,Non-African
830,p brock,1,brock,"GreaterEuropean,British",0.039846227,0.0053943824,0.0015208236,0.003500123,0.0038141797,0.69849056,0.016786914,0.12241031,0.0358209,0.030249212,0.026405076,0.0053361906,0.010425161,Non-African
831,p brown,1,brown,"GreaterEuropean,British",0.003820107,0.0039569247,0.0030355754,0.0026089468,0.00292851,0.8819096,0.0011844177,0.07057167,0.0069589927,0.000839033,0.014516503,0.0036904672,0.003979282,Non-African
