,index,surname,count,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race,african
120,225,diamang,3,0.66953766,0.0026153491,0.007256646,0.15538856,0.010065094,0.026616987,0.0015042754,0.008422888,0.06666339,0.003552657,0.03832594,0.005896225,0.0041543404,"Asian,GreaterEastAsian,EastAsian",Non-African
121,911,vrdoljak,3,0.023770534,0.0014074371,0.0030019542,0.014836196,0.0054695043,0.027950192,0.23163393,0.098723255,0.12553404,0.2281704,0.04271031,0.18170424,0.015088074,"GreaterEuropean,EastEuropean",Non-African
122,635,nevadomsky,3,0.00069631264,0.0002448217,0.0003724128,0.00049613265,0.0009842284,0.01804099,1.6541897,0.28805968,0.019015353,0.0016731004,0.013995092,0.0017381216,0.0004940377,"GreaterEuropean,EastEuropean",Non-African
123,899,von,3,0.012721622,0.014063395,0.022325058,0.033040393,0.014221193,1.6682628,0.058709722,0.31096807,0.4854017,0.22239521,0.09184811,0.047787428,0.018255116,"GreaterEuropean,British",Non-African
124,91,benin city,3,0.001597929,0.0044982643,0.0022986108,0.017052727,0.26244065,0.026819121,0.023694972,0.552238,0.01758813,0.04406386,0.03595564,0.009007458,0.0027446656,"GreaterEuropean,Jewish",Non-African
125,309,fortnight,3,0.0056656217,0.00090910663,0.021402692,0.0017544392,0.0140041495,0.6606633,0.06539699,0.16662344,0.009284679,0.02235365,0.014563977,0.0092142215,0.008163776,"GreaterEuropean,British",Non-African
126,383,hereros,3,0.0037729377,0.009755632,0.0085795205,0.00737329,0.0065823514,0.08935986,0.007519397,0.050812498,0.09786955,0.0812706,0.5986793,0.031742565,0.0066825473,"GreaterEuropean,WestEuropean,Hispanic",Non-African
127,674,olusoga,3,0.0036044908,0.014586145,0.011527838,0.16807021,0.0014363341,0.13661927,0.051347207,0.013388688,0.016281348,0.00083240704,0.10615571,0.46808478,0.008065611,"GreaterEuropean,WestEuropean,Italian",Non-African
128,6,abdallah usman,3,0.0042944346,0.0011212,0.011494003,0.022974288,0.73960334,0.09366128,0.006370883,0.010829814,0.027037952,0.0022175438,0.023199037,0.013115503,0.044080608,"GreaterAfrican,Muslim",African
129,192,cuno,3,0.0056292466,0.04551593,0.020328691,0.009513361,0.016511435,0.025979958,0.005381094,0.01863058,0.14010672,0.0054821214,0.4474441,0.2580946,0.0013821011,"GreaterEuropean,WestEuropean,Hispanic",Non-African
130,891,verstandigung,3,0.07778979,0.01926125,0.0016708861,0.019093378,0.0047569736,0.40465906,0.016019398,0.0023996243,0.04936791,0.026345035,0.0098973885,0.003358461,0.36538085,"GreaterEuropean,British",Non-African
131,730,plea,3,0.04116213,0.025166394,0.006382284,0.0145052215,0.011473349,0.55813617,0.14529778,0.1145567,0.3470135,0.011720569,0.26516214,0.3719513,0.08747247,"GreaterEuropean,British",Non-African
132,331,gert,3,0.006311113,0.008727355,0.013574724,0.0015462792,0.020073816,0.1822793,0.10081447,0.1267224,0.30094993,0.18734986,0.01117055,0.02692984,0.013550365,"GreaterEuropean,WestEuropean,French",Non-African
133,300,fine,3,0.025156546,0.0046874834,0.0119837355,0.012210645,0.011275502,1.2223678,0.047088902,0.27192184,0.072591856,0.01742163,0.1705533,0.09558466,0.037156235,"GreaterEuropean,British",Non-African
134,214,dean,3,0.0054009585,0.0034855036,0.01221104,0.005722593,0.0012550224,1.9169358,0.0031089147,0.010576823,0.016275797,0.0012876308,0.013814783,0.006198395,0.0037266721,"GreaterEuropean,British",Non-African
135,699,paczensky,3,0.0015209855,0.00042536255,0.0006519741,0.0007486763,0.0030965079,0.0393152,0.4227968,0.4895499,0.015640212,0.015125779,0.009127545,0.00033468142,0.0016662984,"GreaterEuropean,Jewish",Non-African
136,298,filipa vrdoljak,3,0.04509309,0.0024289323,0.041298285,0.024437748,0.007250688,0.042906784,0.34337804,0.057016425,0.10952206,0.032871913,0.09075123,0.19594435,0.007100435,"GreaterEuropean,EastEuropean",Non-African
137,527,library,3,0.015948284,0.021324825,0.06096011,0.011667324,0.020983577,0.28175923,0.01491853,0.114053234,1.16895,0.0065784575,0.06263626,0.21966922,0.00055098056,"GreaterEuropean,WestEuropean,French",Non-African
138,289,eyo,3,0.02906161,0.0033252551,0.003003142,0.1977147,0.001472349,0.5679116,0.001345075,0.0073001552,0.026291402,0.0018324064,0.0763537,0.032782786,0.051605828,"GreaterEuropean,British",African
139,452,kadiri,3,0.014829382,0.25469202,0.04139295,0.17170201,0.2718399,0.035369135,0.008699483,0.044758093,0.120053016,0.0020755965,0.018058686,0.010623415,0.005906329,"GreaterAfrican,Muslim",African
140,294,feest,3,0.01931879,0.012395529,0.014241936,0.0032800683,0.017730014,1.668763,0.04555578,0.07717053,0.07097017,0.01649447,0.032450728,0.0042447727,0.01738434,"GreaterEuropean,British",Non-African
141,645,ns-raubkunst,2,0.0037889183,0.0042952397,0.025716381,0.0012902601,0.15107925,0.017780289,0.038176153,0.011477114,0.030634532,0.018385207,0.018673988,0.0077352733,0.6709674,"GreaterEuropean,WestEuropean,Nordic",Non-African
142,637,nichols,2,0.0016233544,0.0016439339,0.009489956,0.002729393,0.0008610744,0.9253358,0.0025508741,0.008613882,0.021701964,0.008154005,0.007107127,0.0072678803,0.0029207508,"GreaterEuropean,British",Non-African
143,372,haring,2,0.07267204,0.026173359,0.10071429,0.028445782,0.014829518,0.66005224,0.0016165806,0.008619223,0.013668473,0.031186339,0.014255265,0.0012873106,0.026479607,"GreaterEuropean,British",Non-African
144,444,joseph,2,0.0011819864,0.0010675283,0.03968637,0.059087552,0.005149681,0.46381888,0.0054032183,0.17262658,0.18970498,0.007088815,0.026326768,0.026651157,0.0022065237,"GreaterEuropean,British",Non-African
145,694,ovonramvem,2,0.00086783664,0.0009087203,0.00019314946,0.012867317,0.008228545,0.10982972,0.054149866,0.022771206,0.059761867,0.031931303,0.00683143,0.015012637,0.6766465,"GreaterEuropean,WestEuropean,Nordic",Non-African
146,226,diaspora,2,0.0009817969,0.0041638105,0.1548823,0.11190028,0.0059771435,0.093553424,0.04128915,0.036265805,0.10351364,0.026192091,0.05744211,0.36337858,0.00045984332,"GreaterEuropean,WestEuropean,Italian",Non-African
147,363,gupta,2,0.00048940635,0.00079834403,1.960055,0.0021598316,0.0021672428,0.02054261,0.0021737819,0.0043650875,0.0011795677,0.0006095025,0.0013099266,0.0041127084,3.7103244e-05,"Asian,IndianSubContinent",Non-African
148,801,seligman,2,0.003997004,0.007312895,0.010537636,0.016120607,0.05652533,0.13043796,0.32185385,1.0580918,0.08692312,0.17795214,0.081344016,0.029706642,0.01919695,"GreaterEuropean,Jewish",Non-African
149,636,ngumi,2,0.004221561,0.214449,0.007137359,0.68099123,0.027432863,0.018022448,0.005919037,0.007031934,0.011957559,0.0012752758,0.015503231,0.005546259,0.0005122502,"GreaterAfrican,Africans",African
150,789,salisbury,2,0.0017574438,0.0020152212,0.0011732236,0.0006813388,0.003216511,0.86313695,0.0059496015,0.09692439,0.0039569307,0.00063820253,0.00965282,0.010388195,0.0005091449,"GreaterEuropean,British",Non-African
151,239,dowden,2,0.0004176528,0.0037811957,0.00343523,0.00097408815,0.0004407073,0.9549804,0.00039770282,0.016460314,0.004590907,0.0032475118,0.0066874432,0.0033848323,0.0012019548,"GreaterEuropean,British",Non-African
152,445,journal,2,0.00050400733,0.00025030918,0.0579172,0.004338875,0.026052251,0.4487857,0.01949449,0.033016607,0.36762345,0.002056451,0.024532221,0.01382396,0.0016044978,"GreaterEuropean,British",Non-African
153,688,oseni,2,0.0008720431,0.14319381,0.11225316,0.790738,0.11619538,0.22033277,0.01897585,0.106826715,0.037814245,0.005127685,0.06186034,0.34592623,0.039883755,"GreaterAfrican,Africans",African
154,689,oskar kristeller,2,0.00680811,0.0017813991,0.014896911,0.009961152,0.006449072,0.07175594,0.21550415,0.16044897,0.005768608,0.028011123,0.0033255299,0.02822348,0.4470656,"GreaterEuropean,WestEuropean,Nordic",Non-African
155,455,kandt,2,0.005652085,0.0020433418,0.0007366964,0.0018901714,0.009317175,0.023656985,0.005601536,0.029701335,0.016690921,0.8559768,0.019810073,0.0030198214,0.025902968,"GreaterEuropean,WestEuropean,Germanic",Non-African
156,235,doc,2,0.019004392,0.047186047,0.03940173,0.026142307,0.033887338,0.19270413,0.035273664,0.051427197,0.18430732,0.10614147,0.16932881,0.037071824,0.058123827,"GreaterEuropean,British",Non-African
157,234,djaidani,2,0.001438925,0.014479982,0.0034930352,0.63940626,0.85737485,0.08436505,0.0050719115,0.10566599,0.08859828,0.0072263638,0.054316185,0.13658744,0.0019755883,"GreaterAfrican,Muslim",African
158,371,haram,2,0.005175517,0.014452909,0.088834845,0.024397256,0.35489216,0.18721096,0.006545334,0.23425543,0.028823966,0.0051733605,0.025110688,0.014848496,0.010279125,"GreaterAfrican,Muslim",African
159,232,diyabanza,2,0.0007666704,0.0006710806,0.17513044,0.72933364,0.010078673,0.015830413,0.00028176242,0.0013198913,0.030427782,0.00014519172,0.012892085,0.023071017,5.1429222e-05,"GreaterAfrican,Africans",African
160,644,note,2,0.019207636,0.17980117,0.007454775,0.06641927,0.0027987778,0.19824289,0.025590282,0.086731926,0.1536245,0.36979797,0.4030617,0.39979917,0.087469816,"GreaterEuropean,WestEuropean,Hispanic",Non-African
161,230,displacement,2,0.0005041004,0.00017034495,0.0067808996,0.0016572562,0.0016056811,0.068876706,0.013446723,0.005424717,0.84170204,0.013788255,0.020380586,0.023865445,0.0017972531,"GreaterEuropean,WestEuropean,French",Non-African
162,638,njami,2,0.0031922425,0.07098638,0.001317758,0.8923526,0.004274818,0.014627533,8.49717e-05,0.0016186741,0.008177246,3.202756e-05,0.0007404684,0.00251936,7.598879e-05,"GreaterAfrican,Africans",African
163,640,nogbaisi,2,0.0015172064,0.0032334104,0.009199142,0.80358565,0.07388388,0.042777304,0.017566493,0.01732703,0.013809376,0.00068404735,0.0030830225,0.012912321,0.0004212027,"GreaterAfrican,Africans",African
164,458,kate,2,0.004116223,0.11317704,0.09797325,0.13392657,0.037847564,0.21439917,0.021889089,0.1325287,0.12355453,0.064624585,0.023403034,0.027104901,0.005455354,"GreaterEuropean,British",Non-African
165,451,kadagidze,2,0.00079630443,0.0032133744,0.00019456561,0.36364943,0.11517079,0.0048827543,0.36596414,0.11773594,0.010990887,0.0014645434,0.01258696,0.0031781385,0.00017219616,"GreaterEuropean,EastEuropean",Non-African
166,743,procter,2,0.015339274,0.0100581115,0.011017068,0.013636971,0.00511615,1.5252379,0.039759643,0.20070587,0.09806842,0.024261879,0.01698259,0.030824283,0.008992049,"GreaterEuropean,British",Non-African
167,245,dreams,2,0.005309923,0.0045222454,0.00042042337,0.008686491,0.0024517758,0.93020374,0.0023414192,0.015751218,0.0076395394,0.002072846,0.012810395,0.0053024865,0.002487447,"GreaterEuropean,British",Non-African
168,814,sieg,2,0.3605683,0.0056913244,0.025633795,0.07650702,0.023763964,0.24220076,0.13598594,0.5900467,0.3412502,0.063260525,0.04575496,0.016185379,0.073150955,"GreaterEuropean,Jewish",Non-African
169,337,ghanian,2,0.014340502,0.0017398578,0.25586736,0.11724092,0.2606736,0.051414818,0.023373563,0.049160063,0.16670842,0.007921254,0.0405096,0.0067516607,0.0042982707,"GreaterAfrican,Muslim",African
170,287,eurocentric,2,0.002012416,0.0013662467,0.0004339702,0.0011192309,0.0007403056,0.045861185,0.0076268483,0.0038732295,0.5216503,0.0057442966,0.073327616,0.33510077,0.0011435,"GreaterEuropean,WestEuropean,French",Non-African
171,665,ogbebor,2,0.0010884125,5.181447e-05,0.0005122735,0.8809864,0.00061153795,0.11212319,0.00030770138,0.0009883398,0.001483591,3.254341e-05,0.0008930733,0.00046578402,0.00045530405,"GreaterAfrican,Africans",African
172,290,fahrplan,2,0.0015219935,0.0009465349,0.00602633,0.018950585,0.15465975,0.27413037,0.03156375,0.30456626,0.06717962,0.027707228,0.0114369495,0.013392342,0.08791828,"GreaterEuropean,Jewish",Non-African
173,291,farahani,2,0.0017020319,0.004140676,0.13710132,0.22361001,0.9716731,0.1263172,0.022064038,0.29298085,0.06494232,0.0052269967,0.062833905,0.079421066,0.007986539,"GreaterAfrican,Muslim",African
174,333,geschichte,2,0.00081494293,0.00075754785,0.0013086912,0.0030094243,0.00015932118,0.0153430505,0.026432157,0.004693373,0.08837907,0.8358026,0.002530148,0.009759173,0.011010511,"GreaterEuropean,WestEuropean,Germanic",Non-African
175,753,rawson,2,0.00086588867,0.0017605047,0.012976524,0.015517904,0.0063781114,0.901562,0.0015790976,0.028353617,0.011095627,0.0035337165,0.009092055,0.0025733823,0.0047115413,"GreaterEuropean,British",Non-African
176,295,figueiredo,2,9.608566e-05,0.0012233125,0.00013993988,0.002616197,0.00023391577,0.0041583516,1.1174055e-05,0.0025349073,0.0033100827,5.528771e-05,0.98512614,0.00048296968,1.1586027e-05,"GreaterEuropean,WestEuropean,Hispanic",Non-African
177,303,floyd,2,0.0016315713,0.00054856215,0.0009252931,0.001347812,0.001602694,0.94228625,0.0001530262,0.0055199424,0.039656986,0.00024230867,0.002370472,0.0020797374,0.0016353691,"GreaterEuropean,British",Non-African
178,442,johnson’s,2,0.05193903,0.03865589,0.01011306,0.10457817,0.084541954,0.04477477,0.032002755,0.011815549,0.22285123,0.01447941,0.2692358,0.02294295,0.092069454,"GreaterEuropean,WestEuropean,Hispanic",Non-African
179,677,omoregie,2,0.011265004,0.053957567,0.018383335,1.3538389,0.0044374457,0.29882628,0.00046443904,0.0145174805,0.07555449,0.004347148,0.060439553,0.055621635,0.048346546,"GreaterAfrican,Africans",African
180,747,publishers,2,0.014322058,0.003944862,0.01086716,0.000942859,0.012508921,0.5781487,0.06755927,0.24123377,0.028830277,0.00804642,0.015847431,0.010971392,0.006776931,"GreaterEuropean,British",Non-African
181,405,ho,2,0.84791833,0.003066698,0.0013520549,0.00020402962,0.0030856053,0.0974024,0.004072471,0.012450535,0.0058292025,0.0042686174,0.0013285092,0.0034850854,0.015536476,"Asian,GreaterEastAsian,EastAsian",Non-African
182,308,forman,2,0.008558149,0.00504272,0.032637678,0.006604584,0.0043754918,1.4243852,0.040840086,0.40224034,0.027807955,0.014746696,0.022065222,0.0075778672,0.003118018,"GreaterEuropean,British",Non-African
183,739,preußischer kulturbesitz,2,0.000847222,0.0018829434,0.00069159654,0.0012895697,0.0015234005,0.018756319,0.10583995,0.2605232,0.059013717,0.44056895,0.04732757,0.022485718,0.03924982,"GreaterEuropean,WestEuropean,Germanic",Non-African
184,316,fry,2,0.002470829,0.00068844896,0.006333084,0.0040283487,0.0057298625,0.84161067,0.01083541,0.030288117,0.03832917,0.006688435,0.012384562,0.014949778,0.02566336,"GreaterEuropean,British",Non-African
185,412,hudson,2,0.0024754114,0.0069292337,0.006334902,0.01343467,0.016700154,1.7695096,0.0028409436,0.08551022,0.024187168,0.0058256313,0.018737333,0.009689816,0.037824877,"GreaterEuropean,British",Non-African
186,742,principal,2,0.027956072,0.031385038,0.09127211,0.01724824,0.02658126,0.13194287,0.026149746,0.03070091,0.03132101,0.00537264,0.31340995,0.2646558,0.0020043072,"GreaterEuropean,WestEuropean,Hispanic",Non-African
187,423,ihenacho,2,0.0061806007,0.014332777,0.00012348747,0.8946704,0.0002089653,0.005958528,0.009595638,0.0013681395,0.022197962,0.00085170765,0.024880674,0.01934538,0.0002857909,"GreaterAfrican,Africans",African
188,758,reichs-kolonialministeriums,2,0.0035899577,0.0010174301,0.011558647,0.024169266,0.0036995676,0.026849156,0.7695645,0.084949344,0.009044427,0.0059217075,0.0020153304,0.03162671,0.025993872,"GreaterEuropean,EastEuropean",Non-African
189,723,picton,2,0.005424153,0.0076186825,0.0019371535,0.0040381164,0.00055190397,0.880197,0.0014577534,0.029114267,0.040746864,0.0010105929,0.0062522753,0.019208001,0.0024432605,"GreaterEuropean,British",Non-African
190,681,onobrakpeya,2,2.0488607e-05,7.034803e-06,0.00035869487,1.997573,3.757404e-05,0.0017199746,4.925312e-05,5.690395e-05,5.993553e-05,8.146672e-06,7.1104034e-05,3.7354628e-05,6.6978936e-07,"GreaterAfrican,Africans",African
191,707,password,2,0.0020699585,0.00052578276,0.006300876,0.005185382,0.0003426099,0.85622436,0.00048537445,0.0014528678,0.10755936,0.007564293,0.007650423,0.004342621,0.0002961721,"GreaterEuropean,British",Non-African
192,786,sachsen,2,0.0002950805,0.0009593461,0.016360799,0.00290289,0.03970679,0.0124587575,0.0031945698,0.024230778,0.037071355,0.24394496,0.009315223,0.011649044,1.5979104,"GreaterEuropean,WestEuropean,Nordic",Non-African
193,684,orwell,2,0.013790356,0.0038582196,0.0008168817,0.016475806,0.00084823905,0.85165936,0.004477182,0.021199608,0.004769739,0.035179455,0.027437491,0.0012653801,0.01822235,"GreaterEuropean,British",Non-African
194,782,ruskin,2,0.025764145,0.013164727,0.0028497817,0.008997638,0.006500979,0.7313218,0.7866992,0.22570387,0.10237656,0.009903884,0.016800562,0.051347245,0.018569756,"GreaterEuropean,EastEuropean",Non-African
195,711,paula meneses  ,2,0.0014543891,0.01244257,0.0061496114,0.004169421,0.00058908877,0.004570382,0.00044598285,0.0041485345,0.11967823,0.0040918114,0.82981646,0.010511578,0.0019320019,"GreaterEuropean,WestEuropean,Hispanic",Non-African
196,256,edo,2,0.010315656,0.105013154,0.00088573823,0.034548096,0.0032129206,0.008413445,0.0005871661,0.006326232,0.012928217,0.0002544446,0.80893534,0.008230619,0.00034895033,"GreaterEuropean,WestEuropean,Hispanic",Non-African
197,779,rudolf,2,0.010810464,0.0038924927,0.00043245894,0.000879219,0.0023170973,0.31722188,0.06593812,0.338841,0.05023726,0.12841117,0.008795025,0.03745327,0.03477039,"GreaterEuropean,Jewish",Non-African
198,712,paypal,2,0.0044900784,0.0024343678,0.5943449,0.017222308,0.081706025,0.03926367,0.022216493,0.085178696,0.01293717,0.0019537269,0.108136676,0.024919875,0.005196015,"Asian,IndianSubContinent",Non-African
199,713,pechstein,2,0.00034199512,8.589823e-05,8.973224e-05,5.7570327e-05,0.0008378922,0.024117606,0.025705134,0.9245219,0.005550923,0.014166723,0.0033635637,0.0004896586,0.0006715236,"GreaterEuropean,Jewish",Non-African
200,313,frascona,2,0.0035185497,0.00037200027,0.0007050961,0.00063225266,0.004911193,0.03878261,0.00561814,0.043136135,0.09536735,0.011299218,0.4931006,1.299653,0.0029038296,"GreaterEuropean,WestEuropean,Italian",Non-African
201,394,hicks fsa,2,0.07243871,0.407091,0.055317845,0.024380263,0.004705691,0.19296601,0.014215058,0.0032082158,0.0031119182,0.0018856935,0.14685152,0.07205348,0.0017746334,"Asian,GreaterEastAsian,Japanese",Non-African
202,778,ruckgaben,2,0.0021571415,0.0012275173,0.00062311755,0.0046937247,0.0014152183,0.9247016,0.0016045114,0.02928439,0.016373033,0.008920616,0.004809283,0.0016522337,0.0025375148,"GreaterEuropean,British",Non-African
203,395,hicks  ,2,0.003992453,0.005343252,0.0037264912,0.0029068508,0.0014717154,0.88230115,0.0020573821,0.016326316,0.040997077,0.0037391735,0.027470194,0.004901678,0.0047662957,"GreaterEuropean,British",Non-African
204,261,einstein,2,0.005792019,0.0010566888,0.0006891101,0.00015779257,0.0027250764,0.07004148,0.031211292,0.756895,0.017916173,0.10328907,0.0069645154,0.00090332504,0.0023585483,"GreaterEuropean,Jewish",Non-African
205,775,ruanda,2,0.048417617,0.029414197,0.006701357,0.2455165,0.0038887777,0.038387794,0.025978332,0.026665844,0.021171007,0.0051001194,0.21782003,0.32523575,0.005702632,"GreaterEuropean,WestEuropean,Italian",Non-African
206,272,empire,2,0.045422457,0.012521288,0.010815731,0.07061364,0.011763604,0.07370613,0.050575178,0.02533124,0.11248084,0.0039677466,0.17731781,0.39501077,0.010473538,"GreaterEuropean,WestEuropean,Italian",Non-African
207,766,robertson,2,0.002360041,0.008319903,0.0028512578,0.0063751503,0.00027960172,1.726751,0.019142741,0.06645611,0.041757777,0.0017143323,0.00881315,0.025444437,0.0897346,"GreaterEuropean,British",Non-African
