,index,surname,count,has_nums,no_words,no_letters,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
112,1343,wilhelm sattler,3,0,2,15,"GreaterEuropean,Jewish",0.00059499004,0.0009579918,0.004359212,0.00092487375,0.017411202,0.16637027,0.031886607,0.360787,0.045451738,0.15888077,0.054248016,0.038909417,0.119217955,Non-African
113,673,kolonialisten,3,0,2,26,"GreaterEuropean,WestEuropean,Nordic",0.00080257794,0.0011278919,0.0023355514,0.0038771678,0.0018171192,0.023632491,0.10103162,0.026355889,0.0033442567,0.011140524,0.005650671,0.009128937,0.80975527,Non-African
114,801,maas,3,0,1,4,"GreaterEuropean,WestEuropean,Germanic",0.0006691184,0.002996174,0.010428513,0.0369954,0.016421435,0.022805603,0.048730984,0.09634738,0.05075016,0.6575331,0.016708264,0.0029311837,0.03668275,Non-African
115,806,macron ’,3,0,2,8,"GreaterEuropean,British",0.045090307,0.013398344,0.0043329783,0.029695187,0.0119249895,0.4637082,0.014158319,0.029685186,0.32977054,0.016300702,0.016725866,0.021540163,0.0036692866,Non-African
116,898,nama,3,0,1,4,"Asian,GreaterEastAsian,Japanese",0.025860574,0.7283088,0.031122832,0.10700145,0.00948501,0.01227949,0.0014516099,0.008057696,0.025769753,0.0014720017,0.038489044,0.007763694,0.0029381327,Non-African
117,659,knecht,3,0,1,6,"GreaterEuropean,WestEuropean,Germanic",0.0030792635,0.011285422,0.0015396882,0.00097025966,0.0039433986,0.08839224,0.06279429,0.11566056,0.08874756,0.41170985,0.15214877,0.02641373,0.033315025,Non-African
118,654,kiswahili,3,0,1,9,"Asian,IndianSubContinent",0.0011095661,0.00041861305,0.77292067,0.12168069,0.0411348,0.03423372,0.00035548446,0.005358692,0.01726555,0.0017218918,0.0014475397,0.0020140065,0.00033873142,Non-African
119,739,kunst,3,0,1,5,"GreaterEuropean,WestEuropean,Germanic",0.033136908,0.0012113656,0.01915745,0.0025774764,0.022049135,0.09638687,0.03581188,0.04115123,0.020002797,0.6279974,0.013303713,0.00070906605,0.086504824,Non-African
120,1356,witbooi,3,0,3,21,"Asian,IndianSubContinent",0.0005674244,0.0027489744,0.28899083,0.11790965,0.27911544,0.021788733,0.0016960717,0.09247345,0.0059554246,0.1776521,0.0011588678,0.0027106225,0.0072324187,Non-African
121,622,kahlert,3,0,1,7,"GreaterEuropean,WestEuropean,Germanic",0.010812079,0.0010463208,0.0035412242,0.0033761417,0.006987413,0.11905491,0.017301528,0.034487993,0.097686514,0.59569854,0.02157834,0.0027503083,0.085678734,Non-African
122,623,kaiser,3,0,1,6,"GreaterEuropean,Jewish",0.002233321,0.0022511615,0.14465503,0.05239079,0.14770356,0.16025816,0.03254029,0.28690362,0.032737155,0.033113558,0.035170827,0.049070448,0.020972047,Non-African
123,688,kolonien,3,0,1,8,"GreaterEuropean,Jewish",0.04077434,0.00058088446,0.013616689,0.027719494,0.037509065,0.11644245,0.13656121,0.22716504,0.19969168,0.13878037,0.018522348,0.0058599035,0.03677651,Non-African
124,925,nicht,3,0,3,15,"GreaterEuropean,WestEuropean,Germanic",0.00129632,0.0012846603,0.008490231,0.0030031803,0.016311845,0.2794659,0.07376553,0.20892943,0.030539446,0.31795046,0.048928194,0.0057515264,0.0042832345,Non-African
125,796,list,3,0,2,8,"GreaterEuropean,British",0.020987215,0.0062646708,0.012273095,0.0028535258,0.020254416,0.2999188,0.0654824,0.16403866,0.29677224,0.02450435,0.036219403,0.018837187,0.031594016,Non-African
126,614,johnson,3,0,1,7,"GreaterEuropean,British",0.0057964013,0.0039085713,0.007982787,0.015191106,0.0013736937,0.90252733,0.0006512446,0.008101471,0.023272684,0.002019411,0.01439233,0.00441977,0.010363085,Non-African
127,793,linie,3,0,1,5,"GreaterEuropean,British",0.14924192,0.036603462,0.0013812248,0.023568118,0.0006203352,0.52124053,0.011900466,0.08396854,0.14439219,0.0015469634,0.0125324605,0.011540085,0.0014636888,Non-African
128,1334,wesener,3,0,2,14,"GreaterEuropean,Jewish",0.0061968192,0.0035959152,0.0039525204,0.010028494,0.0017281845,0.11557117,0.031094497,0.37582904,0.04716858,0.28924078,0.028093878,0.048449177,0.03905094,Non-African
129,708,kopfjagd,3,0,1,8,"GreaterEuropean,WestEuropean,Nordic",0.0012281785,0.0009358057,0.00051403727,0.004817085,0.03458035,0.015190879,0.2097234,0.1532843,0.051299322,0.20897862,0.01631092,0.0040079392,0.29912916,Non-African
130,398,forster,2,0,1,7,"GreaterEuropean,British",0.0039950022,0.0025582511,0.00525064,0.0065154266,0.00107634,0.8516557,0.016484175,0.06903258,0.014406456,0.009842627,0.005243632,0.008063994,0.005875236,Non-African
131,875,monson,2,0,2,12,"GreaterEuropean,British",0.006922386,0.004781902,0.0023226205,0.00494735,0.0017513443,0.7798707,0.003017129,0.05189438,0.080725,0.00337717,0.022938067,0.013015222,0.024436751,Non-African
132,842,menschen,2,0,2,16,"GreaterEuropean,WestEuropean,Germanic",0.023576355,0.002243084,0.00054266996,0.003028699,0.0014748683,0.10634314,0.029278522,0.2507459,0.11993836,0.28406528,0.05031227,0.013775261,0.11467556,Non-African
133,400,foto,2,0,2,8,"GreaterEuropean,WestEuropean,Hispanic",0.0058592353,0.1411561,0.0057926797,0.015438268,0.00030893658,0.030828549,0.008684816,0.018613985,0.015135642,0.032651555,0.4511688,0.26557022,0.008791181,Non-African
134,1143,sites,2,0,1,5,"GreaterEuropean,British",0.0056642545,0.0029456683,0.01514185,0.027038379,0.014132575,0.5341891,0.013133718,0.09824953,0.039576333,0.002921456,0.22722271,0.014012765,0.0057716775,Non-African
135,361,etienne francois,2,0,4,32,"GreaterEuropean,WestEuropean,French",0.00051616906,5.551765e-05,0.0003651584,0.00395451,0.002954927,0.025925534,0.0003422518,0.015326554,0.868735,0.0023392478,0.07544356,0.0037811794,0.00026035428,Non-African
136,834,mboro,2,0,2,10,"GreaterAfrican,Africans",0.0005985137,0.00047685963,0.00048238228,0.84891516,0.0004639996,0.07061023,0.0010319557,0.0067264414,0.011008961,0.00091475405,0.022965223,0.03580017,5.3045046e-06,African
137,352,erinnerungsraume,2,0,1,16,"GreaterEuropean,WestEuropean,French",0.024439655,0.0044788886,0.048779774,0.3121586,0.06765994,0.03644466,0.088387266,0.014095007,0.32889098,0.023499062,0.009580695,0.0037471652,0.037838172,Non-African
138,831,martins,2,0,1,7,"GreaterEuropean,WestEuropean,Hispanic",0.010416024,0.014201974,0.05292147,0.007562258,0.009784854,0.24210027,0.01561447,0.038609218,0.08480108,0.01822,0.461052,0.01889014,0.025826227,Non-African
139,872,mokry,2,0,1,5,"GreaterAfrican,Muslim",0.0024401736,0.008787382,0.11023481,0.08591992,0.37630618,0.17228137,0.049303606,0.025645494,0.011554999,0.0038889025,0.012972234,0.0045968923,0.13606809,African
140,864,mkwawa,2,0,2,12,"GreaterAfrican,Africans",1.8976557e-06,1.6974056e-05,0.00015490019,0.99592966,1.1630616e-05,0.0034571707,1.980138e-06,0.00011810579,0.0001148343,2.8859129e-06,4.5605237e-05,0.0001443677,9.195311e-08,African
141,364,evolved,2,0,1,7,"GreaterEuropean,WestEuropean,Nordic",0.0014792335,0.0029215652,0.00049117825,0.007144874,0.0052829557,0.3494981,0.01755312,0.06469709,0.023669926,0.013164125,0.019636776,0.03043612,0.46402487,Non-African
142,1130,sensibilitat,2,0,1,12,"GreaterEuropean,WestEuropean,French",0.00532609,0.005382912,0.012402621,0.21522863,0.040733557,0.032116253,0.0724255,0.15868382,0.23324937,0.053407468,0.03994336,0.12619351,0.004906961,Non-African
143,844,meter,2,0,1,5,"GreaterEuropean,British",0.0052281357,0.005189484,0.007295123,0.01354191,0.0048589576,0.4449706,0.03360468,0.2660396,0.038284875,0.103377566,0.04324009,0.020265685,0.014103297,Non-African
144,868,mod apk,2,0,2,7,"GreaterAfrican,Muslim",0.0031389704,0.0007119909,0.00058771507,0.034389112,0.22488914,0.10464112,0.044307187,0.20222677,0.021835966,0.015305205,0.20963185,0.08687983,0.051455107,African
145,1111,schutztruppe,2,0,2,24,"GreaterEuropean,WestEuropean,Germanic",0.00026260907,0.00027497948,0.0005604948,0.0054906704,0.00014315835,0.038136933,0.040488817,0.028827844,0.09697387,0.59445643,0.051263068,0.03479997,0.10832117,Non-African
146,1114,schwarz-wings,2,0,2,26,"GreaterEuropean,WestEuropean,Germanic",0.008893436,0.0035149402,0.0014245646,0.0010452888,0.0014659859,0.09579313,0.03211057,0.020945137,0.18477097,0.4716523,0.007961015,0.008155636,0.16226703,Non-African
147,709,kopien,2,0,1,6,"GreaterEuropean,Jewish",0.009878086,0.0010454638,0.0013743653,0.0056976536,0.018089239,0.037391514,0.11773665,0.4636584,0.046379812,0.04791407,0.0029148958,0.004483039,0.24343675,Non-African
148,1124,sekt,2,0,1,4,"GreaterAfrican,Muslim",0.0011690016,0.00010759184,0.012437853,0.13098271,0.6956583,0.03857945,0.02457854,0.03835326,0.00415805,0.032703,0.014186286,0.0034254761,0.0036604884,African
149,1122,seite,2,0,1,5,"GreaterEuropean,WestEuropean,Hispanic",0.019981286,0.15716358,0.006572717,0.13090189,0.010915573,0.046986803,0.006489849,0.08798753,0.10002361,0.022320915,0.34148133,0.063085124,0.0060898066,Non-African
150,1121,seit,2,0,1,4,"GreaterEuropean,Jewish",0.0031951019,0.0154036125,0.26652673,0.018957462,0.0603238,0.076651625,0.012653588,0.48872826,0.01850427,0.006976389,0.012102878,0.013912053,0.0060641547,Non-African
151,727,kriwet,2,0,1,6,"GreaterEuropean,EastEuropean",0.010086211,0.00047785882,0.11799107,0.021766026,0.12890565,0.05906333,0.21007481,0.1400905,0.07051157,0.05638974,0.023704994,0.001430928,0.15950723,Non-African
152,387,flitner,2,0,1,7,"GreaterEuropean,British",0.004367609,0.0041081435,0.0029842465,0.0010865179,0.002840517,0.39159754,0.0234962,0.22692457,0.17789643,0.035028294,0.019698836,0.06028642,0.049684703,Non-African
153,829,martin,2,0,2,12,"GreaterEuropean,British",0.001148714,0.001756666,0.023729002,0.0019233385,0.0025147737,0.70935464,0.008584293,0.008822321,0.19169068,0.0030757335,0.0153688975,0.026637487,0.0053934366,Non-African
154,588,ina heumann,2,0,4,22,"GreaterEuropean,WestEuropean,Germanic",0.012026221,0.004287118,0.023985263,0.012566373,0.0042089177,0.074410565,0.07964377,0.20907001,0.04941444,0.28439608,0.22977687,0.014532908,0.0016814336,Non-African
155,756,land,2,0,2,8,"GreaterEuropean,British",0.006469955,0.0011103085,0.042283945,0.0028478405,0.005796617,0.69300973,0.028977579,0.09078289,0.043989714,0.02242993,0.0057532,0.007952809,0.04859535,Non-African
156,349,erinnerungskultur,2,0,1,17,"Asian,IndianSubContinent",0.003489377,0.00014396102,0.7193218,0.016893733,0.014667091,0.06266986,0.066156715,0.0045488533,0.027017882,0.00078039756,0.0033872232,0.0036187845,0.07730429,Non-African
157,804,macht geschlecht,2,0,2,16,"GreaterEuropean,WestEuropean,Germanic",0.0033412033,0.00051234465,0.0003075735,0.00032409866,0.0007783406,0.015120331,0.026058482,0.041769028,0.05748598,0.80782557,0.0369711,0.0072577423,0.0022481421,Non-African
158,779,leitung,2,0,2,14,"Asian,GreaterEastAsian,EastAsian",0.63229036,0.0059664557,0.004919907,0.025152385,0.019787207,0.05162736,0.0062345653,0.028589016,0.012258744,0.028059762,0.09405287,0.0033010365,0.0877603,Non-African
159,781,leopold ranke,2,0,4,26,"GreaterEuropean,EastEuropean",0.0032606453,0.003586308,0.04367669,0.008748959,0.004249057,0.049703382,0.5361823,0.06833957,0.02777615,0.12338771,0.025903938,0.0030069067,0.10217844,Non-African
160,293,doran,2,0,1,5,"GreaterEuropean,British",0.008025272,0.013539649,0.09540522,0.020119082,0.04574524,0.3117369,0.062737636,0.14313373,0.13859832,0.013637756,0.09734654,0.04235367,0.007621004,Non-African
161,784,letland,2,0,1,7,"GreaterEuropean,British",0.008500999,0.0003815399,0.004577001,0.00030676805,0.00053982553,0.7275875,0.006499017,0.02389822,0.05821202,0.0073117428,0.005755979,0.0008725972,0.15555675,Non-African
162,1188,stoecker ein,2,0,2,12,"GreaterEuropean,Jewish",0.0033033073,0.008000059,0.0005148925,0.0017107311,0.0036142133,0.2919526,0.023729013,0.47917598,0.017311996,0.089473866,0.006550689,0.002385664,0.07227693,Non-African
163,289,dittmann,2,0,1,8,"GreaterEuropean,WestEuropean,Germanic",0.010286181,0.0017381917,0.002269294,0.0026460337,0.0030898442,0.11095793,0.023379065,0.18342566,0.059232764,0.48667875,0.03061339,0.013279516,0.07240336,Non-African
164,1193,strebensen,2,0,1,10,"GreaterEuropean,WestEuropean,Nordic",0.0010693752,0.002169313,0.00038593874,0.00061665656,0.0011368875,0.062249914,0.006247585,0.07505446,0.014026267,0.061168753,0.006954908,0.016507505,0.7524124,Non-African
165,785,lettow-vorbeck,2,0,1,14,"GreaterEuropean,British",0.008379075,0.0060065547,0.0019171655,0.0053871893,0.0016281544,0.5435884,0.02612327,0.036962315,0.044780932,0.27554032,0.010180764,0.012512042,0.026993817,Non-African
166,786,leute,2,0,1,5,"GreaterEuropean,WestEuropean,French",0.024491202,0.0058082473,0.019099452,0.015651694,0.010694979,0.13910703,0.056460977,0.046272974,0.34304515,0.104790345,0.16918246,0.05468326,0.010712194,Non-African
167,788,lichthof,2,0,1,8,"GreaterEuropean,Jewish",0.0027460784,0.00992981,0.001270615,0.004135555,0.0028610742,0.07989396,0.26880682,0.38638043,0.019525466,0.12307994,0.059523515,0.013147094,0.028699674,Non-African
168,276,deutschen,2,0,2,18,"GreaterEuropean,British",0.0079349335,0.0018901379,0.0019886505,0.002297107,0.0018028927,0.26040906,0.10956087,0.20623372,0.15252194,0.13324763,0.06331004,0.013121972,0.045681056,Non-African
169,273,deutsch-ostafrika,2,0,2,34,"GreaterEuropean,EastEuropean",8.5944666e-05,0.00015417386,0.00095876015,0.010153176,0.002591671,0.026211934,0.54859585,0.07600978,0.06028999,0.2598277,0.005635602,0.0074197724,0.0020656465,Non-African
170,1204,suthau,2,0,2,12,"GreaterEuropean,Jewish",0.0018815293,0.00060320547,0.036742818,0.024993239,0.16843657,0.031618092,0.01872286,0.5618841,0.024626058,0.09511784,0.030303655,0.0014960736,0.0035739306,Non-African
171,1207,taj el-sir,2,0,2,10,"GreaterAfrican,Muslim",0.00019277097,0.00048711977,0.0023500745,0.008089341,0.9441596,0.008504323,0.00045469316,0.029300593,0.00038108713,0.0005186199,0.0042476244,0.0006451193,0.00066891714,African
172,304,edwin hennig,2,0,2,12,"GreaterEuropean,WestEuropean,Germanic",0.010974836,0.02999736,0.024201684,0.02072342,0.026415493,0.13731113,0.062353995,0.07649779,0.018587291,0.24243324,0.16430834,0.08958675,0.09660864,Non-African
173,1177,station,2,0,1,7,"GreaterEuropean,British",0.003377938,0.023254763,0.0076787323,0.016355252,0.035487622,0.64673406,0.026880836,0.051701553,0.05525706,0.024884485,0.02969942,0.051483024,0.027205205,Non-African
174,1171,staat,2,0,1,5,"GreaterEuropean,WestEuropean,Germanic",0.0004084048,0.00033868573,0.02480889,0.0046805716,0.012729745,0.065342955,0.04367808,0.16730364,0.021554131,0.31502533,0.008506024,0.037736565,0.29788697,Non-African
175,1159,soto,2,0,1,4,"GreaterEuropean,WestEuropean,Hispanic",0.004697962,0.38278982,0.00046920113,0.0073414487,9.645887e-05,0.0073860455,0.0017751859,0.006033301,0.013472758,0.0033151985,0.5242738,0.04690143,0.0014473536,Non-African
176,346,erica,2,0,2,10,"GreaterEuropean,WestEuropean,Italian",0.01017123,0.004595537,0.0025005492,0.026350424,0.26336476,0.027571838,0.0065934155,0.048115313,0.085231535,0.0025797787,0.15588343,0.36460704,0.0024351333,Non-African
177,343,ergebnis,2,0,1,8,"GreaterEuropean,Jewish",0.0037857627,0.0037102783,0.021893704,0.07509116,0.15399578,0.0806888,0.17063382,0.17487031,0.14520556,0.050896652,0.033162914,0.07267095,0.013394279,Non-African
178,342,erforscht,2,0,1,9,"GreaterEuropean,Jewish",0.00086229853,0.00068923645,0.0007912953,0.0030724497,0.023098066,0.07931211,0.111692876,0.58164126,0.052324127,0.09333399,0.04902787,0.0024130084,0.001741386,Non-African
179,811,mahiga,2,0,1,6,"GreaterAfrican,Africans",0.0063752267,0.05397012,0.13159327,0.4843045,0.07523639,0.025179433,0.0069017853,0.023966722,0.09966593,0.0019129356,0.056280244,0.032985333,0.0016281621,African
180,878,morrison,2,0,1,8,"GreaterEuropean,British",0.0082975635,0.0026833361,0.0011230682,0.0035993643,0.00042144107,0.84388036,0.0012372284,0.025925182,0.068640724,0.0011498381,0.029235354,0.008668696,0.0051378277,Non-African
181,335,erbe anderen,2,0,2,12,"GreaterEuropean,WestEuropean,Hispanic",0.0086947875,0.027630338,0.034867108,0.037450396,0.009463549,0.12867999,0.005648649,0.0096360445,0.12996794,0.054614212,0.3660185,0.12288409,0.06444451,Non-African
182,329,entwicklung,2,0,2,22,"GreaterEuropean,British",0.00087562285,0.0018906664,0.0003297643,0.0017614203,0.0005534363,0.92219335,0.0013850416,0.0058446606,0.0067980923,0.009448182,0.03713466,0.0015165007,0.010268637,Non-African
183,316,eingeborenen,2,0,2,24,"GreaterEuropean,British",0.011199809,0.006016164,0.0006065681,0.009122942,0.00118889,0.25376996,0.0212446,0.13245201,0.061957836,0.23996207,0.052741863,0.058239777,0.15149757,Non-African
184,808,magdalena,2,0,1,9,"GreaterEuropean,WestEuropean,Italian",0.004396601,0.0011267826,0.037160162,0.0098334495,0.044113412,0.14184214,0.02716168,0.03683411,0.020605117,0.011238446,0.19963795,0.42907998,0.036970243,Non-African
185,325,entschadigung,2,0,2,26,"GreaterEuropean,British",0.059579227,0.030479394,0.0006874952,0.0107632335,0.008328112,0.23956536,0.112057224,0.013036214,0.061238356,0.20301026,0.023437312,0.006639416,0.23117837,Non-African
186,324,ende,2,0,2,8,"GreaterEuropean,WestEuropean,Nordic",0.020137671,0.053676218,0.019112868,0.06065399,0.02715875,0.03237877,0.025879003,0.020377524,0.067966394,0.21121696,0.0658595,0.05339626,0.342186,Non-African
187,321,el-salahi,2,0,1,9,"GreaterAfrican,Muslim",9.816403e-06,5.9846876e-05,0.00082460174,0.061233066,0.8917109,0.0013908143,0.0003645748,0.032455698,0.0009378122,0.00065592333,9.519662e-05,0.0005030883,0.009758631,African
188,1166,spieß,2,0,1,5,"GreaterEuropean,British",0.015121838,0.0015037636,0.0029191198,0.0013998304,0.0029973239,0.5128475,0.030020319,0.17538811,0.17042233,0.032996036,0.016273368,0.028565848,0.009544631,Non-African
189,317,einleitung,2,0,1,10,"GreaterEuropean,WestEuropean,Germanic",0.23732787,0.012531083,0.0025856732,0.024732588,0.0052300496,0.13586442,0.00895167,0.045956984,0.020827472,0.33897075,0.14921269,0.0022195745,0.015589226,Non-African
190,402,fotos,2,0,2,10,"GreaterEuropean,WestEuropean,Hispanic",0.0040002787,0.032343183,0.0011414937,0.0046324874,0.0015561769,0.035858043,0.014696943,0.024270393,0.014552163,0.013680997,0.80239165,0.028741915,0.022134405,Non-African
191,883,munchen,2,0,2,14,"GreaterEuropean,British",0.048013493,0.0016939718,0.003330463,0.0062315487,0.0012682352,0.85672486,0.0012563434,0.014905431,0.0103856865,0.013769602,0.009065453,0.005670933,0.027684072,Non-African
192,880,msomoe,2,0,1,6,"GreaterAfrican,Africans",0.00066558324,0.00022505806,6.1012383e-05,0.67046076,0.0007250729,0.021730982,0.00028906987,0.0024998703,0.00088203547,0.0031418076,0.0006449981,0.0026499967,0.29602364,African
193,507,gubara,2,0,1,6,"Asian,IndianSubContinent",0.0017570716,0.010798263,0.25388825,0.24941112,0.020533837,0.06843842,0.026313746,0.065593965,0.08996891,0.018136123,0.11255119,0.0821563,0.00045273572,Non-African
194,263,della,2,0,1,5,"GreaterEuropean,WestEuropean,Italian",0.0021195095,0.00078850973,0.0871573,0.046554167,0.041864,0.043794006,0.014182117,0.018331403,0.080737635,0.0041311015,0.20237131,0.4552015,0.0027675007,Non-African
195,624,kaiserreich,2,0,1,11,"GreaterEuropean,Jewish",0.012948557,0.005504736,0.0015867782,0.03163832,0.023219619,0.08243743,0.02118897,0.4539366,0.03846093,0.19675875,0.047308125,0.078544684,0.0064664157,Non-African
196,998,projekt,2,0,2,14,"Asian,IndianSubContinent",0.0008656594,0.0006432335,0.47854584,0.043331016,0.018119415,0.20052359,0.13567127,0.06377462,0.015408592,0.022074599,0.01573111,0.0049264296,0.0003847261,Non-African
197,1001,provenienz,2,0,1,10,"GreaterEuropean,WestEuropean,Italian",0.002582816,0.00036314235,0.02257008,0.0106661385,0.0008579368,0.18954878,0.0027057612,0.04782063,0.124250755,0.11044798,0.05261233,0.42149988,0.014073756,Non-African
198,1004,publikum,2,0,1,8,"GreaterAfrican,Muslim",0.008670478,0.0046706144,0.12072943,0.0092341835,0.27800873,0.06904131,0.1941455,0.22609638,0.026111895,0.007373141,0.021221666,0.006059406,0.028637223,African
199,627,kalafikis,2,0,1,9,"GreaterEuropean,EastEuropean",0.0056594904,0.0009685955,0.056144238,0.036028605,0.02306046,0.040927745,0.43091038,0.32884204,0.01806954,0.016663048,0.020583749,0.01897778,0.0031643307,Non-African
